x,y
0.48499661,0.08131382
0.59860482,0.70815180
0.14767284,0.48172094
0.38339171,0.16551378
0.95597070,0.43560930
0.57303629,0.71413984
0.86432289,0.09660726
0.08212128,0.35335032
0.47310929,0.96490585
0.26595795,0.69828578
0.05689297,0.83176641
0.23785699,0.71018006
0.98238777,0.72277078
0.38273177,0.75937712
0.23520408,0.50011200
0.82780224,0.40669057
0.55126402,0.51692709
0.87475924,0.84572069
0.98248787,0.95404920
0.60914982,0.46887265
0.51195227,0.50873714
0.79302603,0.10126194
0.13311209,0.47484085
0.67583862,0.89699545
0.64687338,0.52364238
0.91771148,0.58183630
0.03158312,0.82491256
0.22782861,0.69744285
0.68060414,0.89736167
0.97638636,0.69054994
0.96909952,0.00791681
0.31837434,0.14210242
0.61370196,0.10952086
0.07230995,0.74090548
0.79053255,0.65607501
0.89943187,0.23508805
0.44259664,0.86488693
0.17890646,0.70736930
0.51917026,0.90510117
0.85284744,0.26693045
0.82518375,0.82200537
0.81985669,0.92344218
0.11954845,0.11654500
0.18370934,0.07665731
0.03681497,0.24929319
0.76752330,0.96710746
0.20100955,0.02387341
0.36727500,0.33422559
0.82954790,0.72097934
0.03381194,0.14777215
0.65869234,0.45504532
0.88801477,0.96989563
0.68027015,0.05856777
0.83141124,0.15788965
0.49340483,0.19141423
0.64869155,0.50222633
0.92015345,0.47031007
0.69416730,0.68197913
0.50669747,0.58526719
0.83217908,0.94839839
0.20025916,0.50468551
0.82830201,0.76501205
0.50775024,0.29643574
0.68032435,0.19290292
0.86046974,0.51569658
0.41778314,0.44291421
0.76043568,0.16623341
0.42789624,0.18976623
0.64269308,0.01409009
0.19014875,0.35108524
0.61348051,0.88542833
0.40646638,0.97429029
0.38747508,0.29780053
0.09557408,0.62955565
0.31003888,0.91020508
0.22977691,0.45420606
0.90010498,0.69802026
0.99250551,0.72320536
0.22697324,0.05618091
0.49425520,0.24490829
0.94286947,0.12806391
0.59005060,0.61166387
0.27489743,0.47563250
0.70213581,0.74989441
0.32742003,0.11130070
0.49898679,0.85606708
0.45400861,0.59888089
0.70437342,0.97769982
0.20240767,0.60974670
0.28955412,0.11604572
0.76258126,0.78239601
0.67533348,0.93561052
0.36284005,0.49991546
0.87284561,0.23705283
0.76604547,0.10522996
0.21400543,0.32957518
0.79098398,0.52341960
0.76986322,0.32543321
0.41831562,0.97003723
0.13165233,0.53218818
0.20728550,0.07563921
0.75673049,0.86650929
0.61358672,0.80521592
0.47409369,0.22413129
0.86317808,0.18195227
0.39198816,0.09012574
0.08414429,0.73521744
0.72999384,0.90398541
0.36773449,0.84138890
0.89005512,0.40381695
0.28417383,0.87763695
0.20918351,0.80449629
0.70869631,0.19758995
0.93226197,0.93314768
0.43557469,0.18825739
0.47098959,0.53729392
0.33910422,0.03786523
0.74444130,0.28981140
0.70380822,0.79360302
0.85056001,0.34451216
0.41027070,0.09906827
0.24011951,0.26742241
0.55162902,0.21052858
0.50703891,0.35978454
0.21002167,0.05374218
0.19926597,0.91549333
0.06696652,0.10675161
0.03247719,0.27816431
0.47484323,0.97644673
0.81192407,0.39903531
0.58664791,0.51247383
0.70705637,0.09082156
0.26197467,0.57679830
0.06343785,0.63315073
0.41122922,0.86732658
0.31165563,0.28182531
0.42853786,0.91783288
0.47652297,0.92288430
0.43423847,0.61835475
0.47487448,0.03021973
0.68725474,0.85017335
0.80652474,0.05685507
0.28767150,0.52022736
0.75499435,0.65836024
0.45859713,0.04885922
0.95812799,0.43855251
0.23899130,0.25571123
0.13761589,0.53666768
0.09276150,0.67769494
0.06371129,0.08488876
0.40213715,0.20380718
0.57526890,0.11632954
0.02980279,0.64096164
0.54027442,0.07241523
0.07871810,0.23516373
0.72087490,0.94901547
0.20161370,0.48273782
0.40361669,0.91100284
0.16499686,0.73527787
0.74333555,0.11427015
0.51606275,0.11372936
0.68912394,0.30491867
0.66493741,0.71489883
0.32109342,0.39460341
0.46298740,0.64557482
0.87425117,0.44174780
0.41331986,0.86818781
0.67898129,0.90445662
0.82494229,0.47461684
0.64150896,0.33655293
0.84341404,0.21200690
0.74583050,0.89890774
0.63243226,0.47686239
0.56922355,0.14697745
0.94575115,0.27078921
0.68738365,0.96243446
0.03368719,0.16830805
0.07010724,0.97224616
0.29407428,0.91889554
0.12017859,0.42205725
0.49625965,0.36267861
0.40524247,0.31463088
0.19664748,0.82994324
0.86554265,0.29695456
0.98019922,0.30254799
0.74386608,0.93149297
0.09854073,0.64796808
0.54048659,0.11492752
0.38720188,0.82426069
0.59110215,0.07948576
0.88007093,0.60604785
0.49870089,0.56073885
0.94817432,0.73045900
0.02578362,0.00649648
0.46895193,0.01255684
0.66920804,0.41135075
0.90035572,0.88991943
0.35634352,0.75075137
0.55078011,0.04482833
0.76518387,0.53924894
0.21471200,0.22496750
0.63446211,0.92769585
0.28121744,0.53026307
0.38283309,0.06278176
0.42921464,0.90659536
0.53105686,0.68441755
0.28839320,0.05502335
0.39018317,0.54433088
0.72415381,0.59645772
0.18193927,0.74122471
0.67712796,0.86024689
0.37387872,0.41581439
0.90351085,0.91727073
0.21178027,0.58113437
0.27528074,0.24569201
0.22401526,0.41171087
0.72213007,0.80990844
0.85586340,0.86649953
0.82613276,0.78088778
0.80890689,0.34960936
0.26322520,0.53847377
0.30769872,0.58346232
0.48655867,0.86387982
0.87599121,0.65841456
0.34952007,0.10267678
0.98932719,0.11363048
0.38351061,0.34724845
0.93054390,0.57353832
0.23667531,0.39781518
0.22245369,0.33349925
0.22819556,0.13199835
0.36446608,0.72039277
0.29253029,0.06201880
0.74300913,0.98111179
0.22038649,0.14858943
0.66731590,0.68452071
0.88647078,0.89145329
0.52825257,0.11032777
0.85888058,0.24553880
0.73485678,0.86995544
0.36065273,0.90243202
0.69113254,0.65295480
0.04960198,0.22580554
0.31594385,0.22456221
0.21940843,0.74154881
0.45579235,0.06751335
0.30410266,0.39026978
0.63750810,0.47325632
0.20856459,0.32310587
0.40745152,0.17653829
0.97976073,0.36902097
0.07911533,0.95838466
0.83667653,0.63388379
0.65631532,0.21058229
0.77013935,0.17996612
0.01792718,0.14785211
0.81035542,0.02568896
0.24321506,0.62006684
0.22125199,0.17500504
0.78753978,0.85073977
0.60766027,0.73529984
0.71562304,0.59461745
0.38601849,0.41380383
0.71861824,0.82014801
0.26130985,0.41165288
0.75326920,0.06984069
0.64835682,0.10473434
0.42992975,0.28401044
0.21608338,0.67109195
0.89203809,0.44163366
0.68561992,0.63388379
0.08101114,0.78292276
0.32099368,0.42933439
0.46908988,0.90927915
0.46806885,0.71621235
0.88189935,0.05872158
0.80968987,0.62883602
0.61515000,0.31297678
0.42984674,0.73376354
0.59918589,0.02554369
0.85202759,0.49882717
0.44310031,0.86649220
0.80878921,0.85091678
0.40475344,0.78447493
0.63152232,0.48936460
0.22900589,0.14277017
0.04760045,0.56432234
0.53518101,0.13839015
0.90187481,0.74397748
0.91349724,0.08380718
0.37453059,0.40570605
0.40387646,0.68075655
0.66066457,0.01484573
0.54081057,0.40535325
0.40280709,0.68609851
0.54925956,0.55402844
0.85011591,0.17111393
0.94002881,0.42944090
0.04409937,0.98774224
0.96077456,0.89597674
0.21141429,0.89414747
0.46385656,0.18416303
0.33632362,0.68321879
0.31077474,0.71324778
0.29344975,0.58073153
0.94605048,0.39130802
0.55305216,0.58241676
0.48499857,0.62263588
0.58338462,0.93366710
0.65214380,0.50109775
0.33105393,0.38672048
0.12216156,0.05967803
0.65506845,0.45964812
0.46466762,0.33472060
0.01592419,0.91094058
0.34040529,0.17491348
0.63970397,0.15498550
0.11824958,0.17413465
0.08166301,0.73228828
0.56905191,0.25744469
0.66642573,0.13854640
0.68460085,0.61969939
0.67219129,0.50764458
0.47890585,0.02620960
0.50479092,0.85237373
0.89955907,0.07483779
0.22484146,0.05745933
0.13017011,0.28861324
0.20941887,0.74956359
0.04420606,0.71866848
0.38416297,0.83777917
0.06660274,0.20661672
0.11855794,0.85007874
0.57994971,0.28577136
0.85314017,0.27933988
0.77150169,0.57060060
0.72648885,0.58354961
0.00149284,0.33376904
0.39906650,0.41462722
0.07774957,0.14033113
0.89430720,0.54004730
0.01205225,0.17809351
0.16495730,0.75198309
0.68407422,0.09383190
0.01428010,0.90791070
0.50820582,0.49454909
0.85515439,0.95739891
0.94480068,0.88333659
0.37669033,0.05933256
0.92715146,0.48902768
0.18671456,0.78393048
0.71815265,0.67912564
0.71402264,0.38368511
0.64365746,0.71522599
0.47138975,0.38840815
0.19221717,0.36064180
0.77987671,0.30766106
0.50514127,0.51930998
0.25465804,0.43577166
0.16910978,0.65521744
0.06521769,0.08350505
0.38478164,0.11242805
0.15777007,0.27081301
0.06282089,0.24410932
0.69330107,0.20472274
0.06457509,0.25071902
0.74497134,0.71755394
0.37953832,0.67631062
0.39583691,0.52879330
0.07230360,0.56258522
0.62519156,0.50593738
0.07944639,0.26966308
0.67592553,0.76798029
0.66474722,0.44367473
0.62770190,0.88629627
0.27711307,0.17953093
0.90028419,0.92729728
0.08451271,0.73935942
0.04341087,0.75093448
0.77517588,0.35496963
0.85004413,0.18992798
0.70746483,0.83456008
0.14881106,0.34354289
0.08870522,0.94241554
0.09725822,0.33059633
0.51937730,0.41125614
0.63518430,0.57606647
0.23914292,0.59682638
0.90615839,0.34586840
0.56476931,0.07784021
0.42197906,0.94419965
0.93829194,0.03910733
0.60001477,0.54131748
0.72793249,0.30464034
0.32704843,0.30034089
0.75016364,0.54675832
0.19246571,0.23171148
0.27427192,0.09290414
0.07088974,0.92384869
0.45279617,0.95173406
0.63901840,0.51240852
0.00829725,0.41305368
0.31313224,0.47778832
0.44326365,0.25705039
0.26213068,0.47881069
0.08745201,0.01564043
0.83781402,0.28334208
0.39344963,0.80173437
0.74995563,0.28450667
0.22643355,0.12968688
0.80796057,0.68189795
0.89537730,0.34237220
0.58777148,0.01740135
0.06339341,0.48811640
0.23062264,0.58499252
0.32448805,0.32269387
0.39604736,0.22341655
0.39244227,0.30070528
0.51964635,0.89195746
0.76910367,0.23010804
0.68615705,0.03762291
0.82182672,0.59494400
0.11632057,0.41451003
0.16143840,0.16019196
0.52212055,0.02291604
0.33026142,0.40366314
0.37643104,0.50951781
0.43534324,0.24835322
0.39253505,0.61625752
0.04929411,0.24090304
0.37888327,0.29866298
0.87714115,0.82928770
0.25238673,0.02219764
0.24756017,0.60490890
0.08858095,0.51603778
0.57531870,0.74350505
0.55077645,0.99424574
0.22111576,0.88850032
0.50530485,0.92292886
0.03961510,0.97198370
0.53276687,0.06334086
0.48182440,0.93727866
0.87837849,0.47021058
0.84653401,0.17758568
0.56720933,0.53420545
0.08345970,0.13512162
0.25958983,0.08856746
0.52635139,0.41477493
0.66057057,0.84890866
0.95830769,0.39735130
0.96207685,0.82555834
0.48472878,0.20601611
0.06867019,0.99804529
0.46321787,0.49101016
0.27689065,0.09068850
0.10187603,0.30628285
0.17654958,0.13608203
0.97163427,0.12535569
0.27566723,0.96577258
0.92802966,0.95055849
0.53904025,0.61663594
0.73472640,0.68143956
0.70106571,0.70518723
0.01900754,0.15648701
0.58334751,0.10603931
0.68817957,0.48162145
0.05337895,0.35501907
0.41471761,0.04403241
0.94877297,0.14938108
0.53354033,0.75320750
0.76193329,0.31189520
0.70691159,0.22822382
0.67894125,0.93133671
0.84246968,0.10085910
0.49154393,0.48520188
0.70806055,0.69378185
0.33600354,0.13848781
0.36044081,0.04305521
0.51480074,0.98258766
0.32794421,0.32498703
0.50552629,0.52906858
0.35215735,0.25562090
0.33400226,0.34295999
0.57221534,0.96325968
0.45557848,0.96924619
0.18925687,0.56286599
0.31335539,0.71730857
0.48683456,0.15180059
0.77390265,0.31780480
0.93182836,0.67637349
0.52085098,0.23631001
0.52876968,0.70830500
0.40685800,0.89774743
0.14378893,0.98106845
0.57253591,0.50634327
0.76256343,0.36465560
0.43659670,0.27558916
0.69489389,0.82900082
0.79033528,0.13212653
0.41075777,0.77453261
0.33198218,0.34830134
0.87531126,0.59728233
0.30575042,0.44246010
0.38360460,0.56346171
0.12703769,0.05803064
0.86178326,0.15356639
0.35926988,0.51784875
0.00080386,0.26829524
0.85742302,0.88607288
0.98848854,0.92910825
0.77448177,0.89010865
0.86035231,0.77121097
0.96544243,0.00368084
0.23500388,0.94663015
0.47113755,0.84832026
0.68929777,0.47108585
0.92486404,0.55205329
0.25269558,0.20999023
0.13965307,0.53553911
0.57854244,0.10661794
0.03153282,0.46441877
0.00734971,0.68841548
0.07241981,0.41726279
0.04047743,0.05420850
0.25973388,0.70883847
0.60609748,0.03814234
0.05304837,0.59771081
0.46101907,0.29353404
0.15229212,0.61785852
0.22995538,0.99181463
0.41580920,0.56345134
0.46521989,0.18055757
0.06513639,0.36616016
0.06900125,0.21518143
0.26676656,0.85465835
0.57322367,0.56826044
0.35740043,0.09524430
0.53891476,0.93157170
0.72324998,0.92362712
0.81800507,0.69441420
0.68787072,0.24610340
0.52383398,0.03341807
0.35505979,0.92112033
0.70912015,0.79732749
0.61725382,0.57890652
0.74129618,0.02188147
0.73991943,0.26990539
0.04666488,0.17883206
0.14050710,0.84055513
0.32494754,0.27342174
0.17256301,0.30604114
0.10509513,0.85485244
0.46114139,0.21959380
0.43331413,0.31409375
0.42434657,0.98741142
0.78685861,0.09337535
0.81549986,0.78864559
0.98878860,0.36152196
0.65619300,0.29000793
0.99425019,0.38009125
0.53107248,0.65424451
0.64216767,0.71395947
0.54230354,0.87165044
0.04342088,0.95138981
0.06289950,0.59440138
0.71579711,0.58728996
0.34707639,0.52289346
0.24805432,0.15486221
0.27983435,0.22331339
0.42008716,0.87917753
0.30882742,0.46601978
0.69708072,0.29752525
0.80877090,0.10403790
0.08048451,0.12097018
0.02468813,0.80106784
0.01057588,0.16116733
0.54903714,0.04827082
0.53432600,0.49697653
0.98232966,0.09943266
0.30575286,0.04546312
0.25275271,0.46374248
0.65742473,0.11117374
0.32478054,0.24521348
0.31647389,0.69860561
0.24301315,0.08916929
0.02114628,0.28163610
0.55434150,0.06369671
0.56319187,0.47514481
0.37438166,0.31680380
0.24976348,0.84359264
0.45896359,0.54502915
0.72060512,0.47932829
0.91029450,0.37886502
0.84161565,0.30931150
0.26678707,0.70789972
0.04234077,0.28079196
0.67532542,0.84169286
0.39925645,0.38702200
0.68474050,0.96358928
0.93025629,0.89264657
0.36331150,0.06390057
0.52512723,0.90672903
0.33783123,0.47278695
0.70315049,0.91423597
0.75157970,0.99734092
0.24624299,0.38483261
0.07344060,0.55720359
0.39709647,0.90893674
0.33069430,0.64338420
0.75785382,0.92000214
0.57784564,0.23382092
0.66623066,0.53256966
0.86225129,0.47127628
0.92964788,0.63552324
0.02677169,0.17671712
0.96575591,0.34964599
0.09828071,0.96358318
0.01373931,0.74931150
0.92203900,0.22635121
0.69722575,0.15708762
0.68692563,0.04897397
0.33881661,0.35132939
0.97791009,0.72627857
0.53140013,0.01533769
0.11188244,0.32332926
0.23801862,0.58842036
0.16192962,0.24758843
0.89344731,0.88707816
0.82609003,0.49718528
0.08324168,0.65682150
0.96133757,0.20063021
0.59387054,0.82329081
0.53920798,0.81172185
0.36902237,0.44204627
0.54757958,0.77434095
0.38177227,0.89710593
0.49118870,0.84150304
0.10261214,0.56636891
0.30300766,0.84291482
0.94773363,0.72484054
0.02382556,0.22528306
0.06019849,0.34358745
0.34136503,0.14028962
0.77687100,0.57476638
0.13045625,0.48393109
0.38074416,0.12164586
0.18230940,0.28191015
0.28408765,0.14317423
0.22333287,0.20582934
0.22622016,0.37240181
0.52409107,0.49381054
0.95095517,0.83812830
0.00721226,0.20029206
0.49159838,0.44913511
0.24999115,0.64970946
0.76079214,0.89060366
0.44306980,0.57771386
0.73288406,0.83144536
0.39697757,0.21503677
0.57988720,0.99311472
0.87354387,0.39785424
0.20926652,0.11764061
0.34221100,0.65907620
0.74033961,0.40598865
0.26241365,0.12533860
0.99116001,0.46470687
0.16761852,0.67380871
0.73397882,0.89137150
0.57988134,0.22008271
0.22629072,0.93758446
0.01835469,0.78986938
0.31972497,0.72647877
0.86976653,0.77213416
0.58527433,0.38109592
0.66336338,0.70467818
0.85372173,0.62760369
0.67912363,0.62168188
0.70390735,0.51838466
0.19389618,0.38674978
0.00963836,0.79347728
0.29946654,0.82240028
0.89103415,0.31815516
0.84983734,0.48377056
0.66037648,0.53422987
0.09239283,0.47334178
0.88282150,0.76656911
0.83854085,0.77733726
0.29881881,0.46530869
0.73390484,0.59793176
0.71878280,0.85214484
0.50940483,0.76619556
0.48431056,0.29057375
0.71707791,0.86968017
0.77440339,0.76956053
0.49497006,0.41912992
0.37596374,0.69959197
0.49855245,0.08898984
0.91555419,0.31080325
0.92592901,0.01553789
0.52457961,0.63260018
0.99037019,0.96760186
0.73512387,0.22376141
0.97611097,0.01356212
0.64189911,0.57299203
0.95804767,0.78010895
0.43317692,0.95345225
0.37141014,0.42650868
0.57221436,0.69115482
0.65355181,0.40336833
0.12136735,0.07867458
0.00821351,0.66363811
0.40640730,0.61954070
0.53543101,0.13598346
0.80943303,0.32961974
0.84405567,0.22193213
0.62955449,0.80468734
0.20794153,0.12370769
0.88411133,0.32692373
0.75566234,0.89807520
0.52341063,0.64298502
0.32797327,0.49481033
0.09794305,0.94844050
0.64630598,0.63045656
0.54029371,0.94227882
0.71375066,0.77511551
0.22812525,0.28650136
0.55597266,0.94307047
0.97558556,0.23483963
0.67209729,0.46570849
0.15805182,0.94480941
0.04583380,0.03653951
0.57868404,0.63795801
0.25603015,0.68767083
0.19334733,0.66245094
0.50448158,0.64684072
0.48590411,0.44198889
0.83584326,0.87464309
0.45154198,0.76613697
0.84019886,0.21136113
0.09901315,0.16586169
0.65640931,0.97259529
0.35004938,0.76911374
0.01525718,0.92287942
0.21441267,0.34021638
0.63657790,0.04736808
0.26375524,0.45818628
0.01450472,0.27029359
0.18562078,0.79780480
0.13053804,0.81960234
0.31309732,0.54793390
0.56730186,0.44769951
0.28024818,0.85169744
0.01095456,0.70704764
0.27363421,0.92249123
0.39196643,0.95031251
0.20679550,0.70065645
0.77852535,0.43452589
0.52797473,0.72484176
0.25017499,0.23821619
0.53147996,0.96241615
0.72899429,0.33146123
0.24356664,0.81369518
0.25125877,0.62759514
0.53694937,0.25390942
0.37869112,0.23666707
0.70455092,0.94769463
0.36643684,0.34931211
0.22891055,0.53802667
0.92948698,0.02372417
0.57599622,0.75006836
0.89322611,0.52931394
0.12117814,0.04133641
0.87074081,0.96494308
0.58294858,0.91970855
0.14704904,0.37903470
0.66400989,0.24801935
0.78225861,0.04496567
0.01161254,0.50611194
0.31731474,0.73651326
0.08816004,0.04490585
0.08544487,0.83389111
0.52805554,0.47524796
0.30897732,0.29439100
0.96576959,0.89915433
0.13825581,0.41241951
0.15899277,0.06439375
0.86154472,0.46287271
0.39997424,0.79073305
0.28961492,0.71259529
0.12699814,0.74729972
0.68060927,0.77407544
0.55301456,0.47128361
0.12822425,0.36575854
0.20748497,0.76626759
0.77948778,0.11367382
0.47223157,0.41020020
0.86089651,0.11807398
0.82377136,0.37234809
0.86276083,0.22033662
0.79824348,0.18831355
0.78128275,0.57362682
0.56015979,0.47272591
0.91173278,0.29244942
0.82679489,0.75904080
0.90033302,0.38492477
0.56497977,0.38547960
0.81213501,0.80243873
0.50903446,0.11701804
0.67491183,0.95098331
0.33170556,0.54220557
0.24765538,0.15849208
0.66949052,0.63451918
0.85038447,0.86283486
0.36194794,0.57779504
0.50743333,0.83404920
0.43418012,0.26468734
0.49706217,0.95660665
0.11854305,0.18787835
0.64765734,0.32434797
0.54052492,0.85316660
0.12894742,0.97408216
0.02861965,0.49391186
0.55916099,0.65092166
0.03355998,0.71645650
0.81611853,0.75072878
0.58469033,0.33530473
0.35696609,0.21327036
0.92407495,0.36817011
0.72334056,0.33115299
0.67960460,0.62959410
0.78782690,0.84824885
0.01633827,0.87286569
0.50672823,0.27237617
0.18564409,0.08545183
0.73761370,0.91930631
0.89758611,0.25668600
0.90190338,0.89269539
0.47899716,0.50134434
0.93605628,0.45214789
0.98933061,0.17581683
0.50589911,0.24741630
0.99401605,0.36622669
0.78277084,0.55433424
0.74628535,0.16223243
0.69236061,0.14743217
0.12916739,0.80737663
0.22290683,0.86942198
0.04702304,0.81701926
0.46227619,0.52571581
0.10000098,0.56773675
0.85091525,0.26490646
0.57703018,0.17273507
0.67306778,0.03315928
0.64107120,0.50797357
0.02502652,0.30248878
0.46157964,0.32271767
0.23425556,0.16257546
0.36835267,0.33952544
0.20853456,0.33501236
0.94946123,0.97780847
0.48137419,0.33960112
0.84764708,0.96503159
0.42419300,0.43184210
0.25792303,0.09063784
0.63970885,0.36147496
0.08863466,0.92639088
0.71125718,0.41092105
0.50837989,0.00764214
0.46615351,0.60324259
0.04959978,0.18043001
0.92819813,0.07897488
0.84736045,0.26804987
0.99702225,0.77133488
0.28730601,0.98191259
0.38956499,0.55872585
0.61001239,0.71088870
0.35375896,0.36474837
0.69757317,0.69389782
0.98486392,0.88395917
0.67738993,0.90918332
0.80702939,0.58384075
0.01290298,0.10641987
0.08716880,0.43847499
0.93406671,0.39645772
0.81503281,0.23544755
0.97171093,0.92501816
0.75350261,0.68731803
0.81991284,0.20675222
0.33729240,0.69884976
0.10728538,0.30333171
0.07722025,0.25301889
0.10788232,0.57282723
0.12014783,0.06996277
0.40753185,0.13371899
0.56845131,0.53842799
0.62505020,0.52544786
0.27230970,0.63499649
0.45733708,0.25444411
0.71871615,0.17467727
0.34643196,0.45519639
0.78222126,0.04611072
0.49135545,0.74285195
0.69059029,0.89221625
0.34462514,0.56669973
0.31797101,0.99178777
0.98808765,0.18868282
0.05896750,0.23183233
0.07112021,0.83695151
0.10893680,0.77364940
0.39385662,0.19808191
0.83694363,0.65286508
0.71054500,0.45259774
0.87190417,0.23079775
0.10631294,0.81204718
0.43922178,0.48668813
0.52897671,0.74330241
0.94341905,0.46980102
0.46645112,0.33379223
0.91041487,0.36125523
0.63292911,0.90214454
0.56444411,0.04461776
0.82930107,0.10840144
0.17021381,0.29471633
0.44923820,0.98899777
0.18234382,0.04411725
0.93287429,0.36940977
0.51692923,0.35654561
0.77478549,0.32081759
0.96351976,0.44682852
0.25289529,0.51307749
0.09241993,0.13623066
0.58839821,0.62993652
0.44331394,0.36345683
0.52772326,0.06018281
0.65382818,0.71950346
0.19263320,0.90932859
0.18676803,0.76686331
0.34105838,0.12558153
0.26648213,0.11184210
0.44550664,0.60588183
0.71460079,0.04941099
0.04281320,0.85462111
0.32761071,0.60998901
0.98652535,0.86088473
