x,y
0.49202640,0.69441773
0.08526866,0.64125384
0.69771201,0.40881491
0.06789282,0.73974401
0.22380604,0.82256023
0.74922664,0.39584891
0.86019185,0.27528775
0.40195864,0.43605840
0.66398572,0.00877992
0.60409958,0.76606725
0.58277609,0.33204648
0.78601157,0.57112321
0.26266356,0.23648994
0.50895190,0.45187202
0.75047003,0.81079726
0.48608539,0.24249644
0.50521499,0.57135405
0.88375027,0.20292701
0.98016896,0.95164310
0.94267102,0.20397500
0.77420333,0.69189766
0.59982391,0.63439518
0.96718541,0.00178255
0.07045358,0.63117113
0.01056248,0.67455316
0.39723838,0.59333857
0.00659965,0.18324995
0.16446178,0.26926320
0.41973990,0.67341368
0.72113523,0.17020993
0.48421094,0.20722062
0.41270636,0.98942593
0.77857467,0.29645664
0.19235294,0.75874364
0.24809973,0.13502396
0.96271864,0.02230306
0.82692162,0.56254255
0.65669824,0.79410703
0.56432511,0.72715183
0.42527816,0.57488758
0.40170499,0.82251654
0.16822615,0.40830464
0.00576649,0.33268793
0.67756784,0.42550639
0.00610160,0.39870307
0.59571632,0.49031254
0.60592369,0.00842268
0.47973848,0.38449836
0.30487931,0.67209142
0.14324200,0.55297905
0.80711538,0.10596064
0.57528211,0.63403700
0.66850319,0.23198036
0.42814403,0.23282830
0.95913218,0.85342219
0.80771588,0.36083717
0.67593873,0.97594203
0.76914181,0.68170522
0.30862995,0.44670965
0.10721161,0.31473156
0.84541272,0.70292793
0.80504410,0.45133641
0.71135060,0.28478258
0.83583477,0.01622992
0.95687400,0.97907677
0.56920897,0.76398938
0.08503741,0.14449108
0.39802638,0.75354060
0.37647143,0.82617041
0.98636890,0.33560362
0.67959260,0.79408478
0.69644079,0.35553133
0.77002681,0.46558261
0.03723655,0.07865676
0.91229226,0.14444816
0.39338832,0.75770498
0.84737609,0.19843242
0.20904139,0.55872669
0.48321501,0.04487617
0.57495661,0.44008901
0.02395294,0.14416557
0.20407839,0.10899035
0.28865665,0.60210477
0.86253095,0.66512809
0.42827518,0.84889985
0.00073171,0.10786778
0.64298462,0.69717250
0.46339911,0.41301143
0.16275510,0.50063566
0.49166819,0.07504736
0.64508382,0.88505651
0.83275234,0.49245990
0.08348893,0.04179374
0.05118659,0.56670394
0.08666990,0.62614320
0.00679294,0.11062284
0.77030878,0.21087133
0.21961319,0.05896543
0.81297610,0.08214414
0.72409352,0.24125129
0.93104398,0.72482522
0.34911907,0.57402860
0.42199772,0.81251818
0.98704003,0.58475282
0.31315383,0.47870822
0.65980019,0.95823765
0.36376472,0.49255253
0.45069755,0.44725366
0.53434627,0.50188415
0.01395759,0.62101617
0.12802735,0.02075054
0.73163901,0.89833613
0.23162187,0.95125219
0.95730156,0.04459797
0.03339633,0.68139507
0.28584926,0.96444031
0.40622030,0.63496833
0.53846891,0.82821802
0.44748650,0.52550894
0.41297084,0.76064034
0.00421716,0.07277103
0.71887799,0.36798188
0.56532356,0.16957554
0.81523554,0.09966982
0.67145969,0.82919313
0.72068599,0.79948704
0.84994367,0.45232499
0.69782317,0.08156554
0.40357719,0.65512473
0.12616351,0.43697351
0.33651980,0.41201278
0.40141382,0.74274010
0.04698110,0.93988273
0.57095811,0.49446761
0.46539167,0.98392895
0.25510794,0.46960883
0.05669998,0.97398593
0.83759071,0.62202354
0.14356148,0.65282625
0.72169336,0.81502117
0.48201938,0.44237935
0.61450821,0.33196305
0.89470435,0.31233138
0.41352859,0.29828153
0.96745611,0.53969210
0.73525505,0.30397591
0.95170488,0.13666887
0.04671600,0.99868598
0.07655160,0.61767411
0.49315359,0.54194327
0.60160307,0.74826154
0.01155210,0.65830305
0.72224747,0.84914282
0.28032658,0.86580895
0.50196907,0.00201995
0.68083012,0.98398845
0.44439930,0.29533833
0.31595149,0.33910364
0.60766971,0.72948008
0.63738517,0.57512582
0.26917219,0.37264022
0.87910172,0.22087706
0.50930909,0.92581772
0.21956305,0.58586069
0.54349184,0.71271664
0.12780396,0.14509490
0.46097817,0.13935606
0.80339795,0.18322564
0.98849888,0.08372453
0.04903459,0.49046795
0.08574448,0.72986471
0.47445639,0.53014378
0.02520303,0.79040789
0.86924742,0.63287274
0.51988797,0.50663259
0.20799856,0.78906016
0.87927281,0.08710028
0.00993722,0.38858190
0.01291801,0.22950027
0.97444258,0.55640985
0.94221691,0.10224654
0.70150475,0.40319508
0.24160261,0.50490270
0.58642072,0.23010149
0.58862723,0.63545531
0.72056943,0.67437171
0.36532002,0.19502583
0.20451549,0.39052305
0.98543371,0.07376291
0.02339579,0.50532168
0.58039550,0.23139436
0.29438184,0.45966831
0.31849464,0.30431906
0.84825021,0.33141265
0.53381933,0.82269279
0.88782250,0.47603623
0.92493933,0.58932724
0.87923131,0.16654194
0.09422994,0.46565203
0.39664343,0.68285717
0.10110735,0.11721286
0.35722887,0.46642736
0.31223869,0.56174436
0.85695041,0.29767240
0.63550727,0.88034621
0.80299408,0.21590276
0.11174056,0.09737592
0.67557108,0.43023520
0.40169498,0.52382128
0.76164785,0.93551431
0.34651407,0.64947035
0.41155054,0.27145341
0.23879759,0.29078185
0.43799535,0.33302753
0.75643389,0.83463877
0.01588469,0.85754123
0.95185163,0.37311357
0.32396859,0.26409032
0.93485793,0.18091900
0.56176272,0.57036519
0.06126521,0.36475680
0.78626796,0.17300577
0.46213272,0.46183903
0.60324097,0.86382770
0.98566031,0.36488882
0.79934200,0.33217439
0.01435917,0.21089254
0.60362779,0.25315676
0.50167439,0.04162314
0.58618428,0.25810828
0.87626191,0.60206898
0.11564951,0.82811354
0.97518254,0.43961810
0.09220386,0.91004047
0.62053710,0.65396658
0.48040566,0.68180231
0.01872337,0.26667361
0.85480808,0.48085609
0.72851264,0.45804906
0.34468379,0.71417296
0.82293788,0.14402579
0.04634734,0.83729705
0.35491833,0.64997513
0.09045381,0.85659273
0.69159827,0.67663809
0.11470101,0.56786018
0.27870707,0.23035052
0.39597372,0.25388961
0.66996862,0.48817758
0.16393008,0.29050572
0.14214416,0.64433573
0.97230804,0.16086753
0.91100935,0.82711612
0.64172362,0.63952199
0.28516518,0.98640741
0.35369495,0.10810306
0.13043320,0.40004229
0.94540011,0.48535154
0.05001742,0.03585392
0.34194427,0.74161569
0.71249201,0.45664528
0.30947587,0.99119908
0.68699579,0.70544959
0.24508869,0.35696441
0.19362717,0.40901876
0.64747014,0.33577133
0.05335450,0.61977818
0.49663886,0.96436384
0.44689430,0.13836248
0.60388583,0.73205947
0.12476989,0.95758078
0.84016253,0.25520310
0.35762307,0.78556264
0.74055463,0.40764049
0.82141656,0.08249890
0.14925617,0.53390857
0.53914418,0.45873204
0.52510765,0.22613997
0.16418163,0.77019633
0.58310439,0.35780880
0.17921509,0.23057452
0.69358013,0.23256959
0.85035270,0.19021899
0.19693343,0.29724700
0.32858147,0.80081926
0.02930647,0.45335136
0.75840004,0.86946900
0.70855446,0.11602311
0.65503164,0.44910909
0.52366359,0.47644820
0.53160799,0.67291977
0.01035677,0.07075217
0.13165181,0.53546441
0.29689214,0.29583344
0.30566075,0.87999653
0.65364225,0.48487584
0.11057105,0.34722237
0.71744543,0.96092375
0.53744136,0.91437886
0.25817074,0.86602283
0.71519812,0.28747721
0.31937419,0.47359816
0.15694622,0.02792865
0.58962127,0.81197786
0.47703774,0.11328486
0.28842606,0.00864573
0.78620463,0.29878283
0.07939790,0.91785644
0.83424724,0.37629004
0.21368988,0.13990799
0.25628657,0.86733213
0.62478383,0.36685762
0.21455450,0.34222926
0.32778137,0.75199587
0.25660811,0.58595212
0.61801870,0.97180624
0.87342933,0.93739289
0.44540440,0.03037555
0.96532153,0.03502567
0.84235341,0.44235927
0.14831053,0.13077947
0.45100500,0.93451516
0.42956230,0.53040290
0.85237160,0.26380954
0.90669295,0.06606148
0.40371753,0.16297952
0.93339361,0.02850135
0.52983714,0.14794812
0.37073061,0.85761851
0.89994398,0.62733872
0.44357063,0.51796268
0.59914496,0.31699996
0.45535557,0.04454936
0.34737551,0.42067710
0.07957502,0.18972891
0.86303637,0.22788555
0.32050838,0.31404137
0.16240071,0.75007067
0.84444427,0.01477231
0.01388021,0.75113722
0.08083379,0.41759774
0.91411674,0.01422740
0.44609909,0.44395388
0.16217551,0.81682970
0.30157239,0.06211950
0.44416842,0.74514302
0.58008217,0.04331338
0.06214298,0.03543774
0.08786274,0.40951848
0.45611484,0.16743776
0.59924739,0.31915121
0.39532332,0.91975577
0.63319258,0.55772403
0.66982644,0.47763686
0.57249633,0.68370665
0.22877408,0.65333012
0.10130439,0.14289081
0.66755752,0.54740348
0.58684469,0.82973303
0.36423318,0.88841708
0.89185253,0.80840160
0.63356009,0.47193470
0.85171498,0.69570307
0.50737244,0.93957772
0.10522155,0.96348728
0.10701549,0.70446894
0.28263849,0.50233881
0.62422471,0.91583108
0.06006283,0.29405115
0.39346793,0.63255917
0.97775781,0.62224201
0.28588929,0.07906219
0.76513282,0.95344681
0.62646567,0.35197751
0.78317984,0.99069885
0.24039459,0.67503237
0.79910045,0.87395468
0.14696707,0.65081543
0.56965775,0.65433952
0.59039316,0.67487930
0.61782680,0.69740864
0.37934824,0.90046529
0.19974745,0.00357296
0.81629637,0.25981028
0.29762411,0.20976430
0.89236945,0.27538192
0.83200631,0.17825873
0.35444411,0.59713913
0.13170554,0.98090978
0.94911664,0.91488538
0.97160863,0.18951123
0.58991775,0.77070908
0.06346591,0.73688482
0.42152451,0.63312366
0.39122433,0.01191766
0.30800296,0.00905113
0.70932631,0.68735121
0.90951643,0.90907376
0.69092416,0.72581279
0.16888404,0.98854827
0.93557709,0.06125348
0.26393019,0.76758340
0.23951222,0.61837430
0.36472253,0.37121776
0.59928408,0.31383917
0.28610313,0.57089271
0.50335040,0.87602088
0.34160178,0.56681631
0.61290570,0.76312629
0.19993997,0.00413003
0.77504395,0.50794293
0.01318117,0.48437026
0.19529414,0.92269759
0.39344401,0.88621830
0.64851038,0.56232805
0.87476657,0.58408748
0.62358154,0.13869676
0.35167088,0.86309375
0.75707106,0.71639341
0.23431151,0.35635514
0.03023258,0.52041464
0.92724784,0.53358298
0.39643552,0.26884962
0.10039929,0.00934122
0.03197591,0.30033926
0.01347125,0.80701986
0.80828220,0.02665242
0.29139012,0.00357633
0.94935001,0.68483413
0.88979463,0.59786040
0.24716219,0.76456120
0.18194787,0.87074372
0.90325796,0.53361875
0.73383748,0.66032902
0.25001216,0.96814898
0.01668415,0.28024474
0.48856363,0.94393199
0.81382772,0.88499915
0.21278161,0.91422701
0.89434037,0.24475752
0.21456628,0.90781162
0.05177739,0.02284847
0.93446404,0.34316751
0.02642480,0.88381406
0.02800164,0.91621944
0.48167445,0.27516382
0.68078064,0.66362233
0.14590755,0.58403860
0.19724108,0.87974502
0.24436761,0.44725324
0.84789401,0.26105176
0.72749798,0.33645763
0.20498375,0.54132570
0.22145678,0.41776537
0.45555272,0.11579715
0.66252289,0.67011899
0.02360877,0.71430028
0.69296747,0.95807281
0.05746779,0.71939227
0.84188687,0.08546942
0.63561171,0.32356132
0.36063325,0.31639234
0.98718365,0.50654080
0.90043094,0.18442473
0.38628582,0.14479855
0.63167797,0.23417982
0.40585031,0.35917595
0.57063746,0.61083406
0.90050165,0.79209423
0.02859943,0.35605436
0.90789138,0.69112232
0.02617335,0.93150015
0.40542260,0.71914082
0.88957296,0.46289039
0.43853309,0.73145983
0.54835981,0.07414479
0.05502115,0.90899306
0.39053714,0.04220480
0.41553386,0.29096807
0.22662953,0.80181968
0.43576662,0.85830750
0.03599950,0.84161693
0.21748345,0.60663696
0.45245099,0.11798509
0.39873119,0.48105042
0.47403946,0.30662257
0.17217274,0.50021281
0.23812272,0.57759535
0.21935363,0.12769568
0.04048574,0.65788672
0.85915551,0.58884555
0.73203151,0.91417667
0.49783862,0.12256865
0.95638147,0.91337248
0.41353672,0.18301101
0.71519215,0.84930334
0.04131851,0.75119165
0.69092026,0.25880195
0.35782861,0.14337125
0.37678705,0.75655980
0.62442167,0.85082650
0.06318237,0.79659441
0.35103931,0.30130509
0.37418976,0.57039294
0.42900077,0.41467550
0.22827966,0.28815628
0.00352105,0.96031117
0.20233295,0.50135967
0.08287982,0.15871442
0.41473214,0.49641654
0.34172543,0.12992429
0.34571988,0.38304394
0.88111595,0.03664014
0.64184589,0.23894455
0.18001139,0.01863294
0.99550435,0.80443305
0.86945944,0.05868671
0.60102746,0.22049875
0.35999180,0.97521722
0.79089169,0.78899257
0.38989272,0.01917135
0.07714885,0.39341377
0.97948252,0.27948180
0.89477344,0.06236234
0.43819623,0.30950558
0.55877888,0.77992166
0.43942988,0.90449876
0.16296559,0.32054582
0.94113890,0.80481148
0.55949037,0.12115028
0.82344442,0.55499472
0.92558334,0.69290386
0.61368144,0.52661080
0.91340260,0.97367324
0.50182803,0.70429429
0.76266581,0.89172075
0.72346564,0.83981466
0.28513452,0.70294816
0.11929646,0.17990796
0.76531050,0.55749269
0.48941354,0.32408938
0.33741435,0.92884342
0.22858814,0.50037994
0.24938924,0.16972704
0.30519142,0.80887962
0.29087733,0.12863584
0.36387434,0.21646066
0.82153970,0.97755578
0.74307147,0.73494230
0.95122901,0.24489949
0.43923659,0.71389482
0.13662024,0.16270224
0.55370947,0.42175476
0.86565040,0.67300594
0.60166272,0.63096090
0.23049863,0.09107626
0.95505028,0.56791297
0.01991968,0.18363843
0.06829291,0.26930893
0.35336547,0.37348434
0.07818855,0.64424279
0.50212018,0.44206289
0.86070346,0.32365987
0.41961866,0.60377492
0.05860218,0.37084767
0.84867442,0.49783877
0.08474249,0.98529465
0.66054101,0.63845196
0.40704941,0.52619140
0.31145790,0.00871213
0.15715230,0.54195653
0.09978839,0.11220258
0.10986950,0.11970807
0.29584101,0.17816242
0.38901700,0.64920647
0.55164675,0.46720555
0.29344927,0.05376693
0.90926843,0.15415273
0.37742680,0.32888709
0.75792765,0.43602898
0.69973477,0.60660207
0.93386775,0.78447726
0.59189672,0.59440875
0.42292922,0.99894613
0.12060015,0.73438712
0.00765827,0.27775245
0.27634365,0.10744666
0.38995503,0.38621315
0.22715473,0.68579604
0.56437556,0.61617173
0.33500251,0.11602231
0.08337728,0.62845178
0.16978924,0.99264571
0.78260451,0.54721605
0.32153281,0.54053216
0.98324502,0.02126757
0.14713423,0.91711277
0.80574483,0.73903095
0.51152153,0.22867405
0.73797708,0.63212168
0.96306117,0.74563535
0.90987413,0.23940481
0.85308200,0.29982917
0.62561796,0.08023674
0.98562521,0.18999352
0.69640847,0.32062772
0.30601583,0.77978575
0.94907950,0.47580508
0.77243146,0.73168401
0.02302112,0.09396427
0.27221617,0.00626615
0.11523185,0.41935040
0.92337892,0.92097668
0.15838134,0.43490045
0.14965073,0.89635842
0.06702213,0.11271189
0.64199377,0.97689626
0.35211671,0.49507577
0.27672543,0.97773466
0.57531251,0.26235064
0.16772819,0.27172098
0.58297836,0.47374402
0.05150673,0.53205786
0.94954910,0.82393819
0.26374187,0.97257022
0.91790246,0.53595804
0.97883637,0.03313431
0.95530844,0.90221529
0.95411098,0.11368978
0.33711573,0.10376171
0.01004821,0.40413786
0.21647360,0.65204198
0.38103412,0.56859031
0.14711775,0.65775955
0.54632497,0.72243026
0.92011019,0.71405316
0.99415124,0.50308854
0.18779718,0.04565796
0.03514640,0.13734627
0.86959616,0.29888828
0.10991649,0.78749862
0.83484632,0.08875286
0.82063293,0.79015476
0.99096814,0.77474391
0.90384454,0.32808388
0.87850562,0.91389274
0.73222173,0.09497922
0.56593472,0.11325585
0.66356953,0.71305247
0.77101540,0.20989450
0.43548272,0.69112559
0.92394766,0.42963396
0.19421413,0.11174484
0.47529193,0.22936053
0.24909112,0.34488808
0.52824881,0.35900761
0.13238670,0.36309513
0.44776047,0.95301963
0.15324988,0.43872861
0.72776354,0.05709442
0.76681249,0.60626916
0.97098716,0.49903422
0.70124838,0.53692187
0.61229008,0.36481791
0.24997434,0.38330548
0.57471242,0.68545707
0.07443107,0.49866008
0.11509103,0.26864520
0.61040492,0.59038295
0.49800573,0.85949604
0.93527104,0.02625454
0.21850365,0.06765774
0.38934967,0.66626412
0.02067736,0.54259955
0.10499273,0.74844090
0.59969396,0.87180522
0.35471006,0.57068112
0.37083944,0.05595844
0.10760300,0.98312952
0.42077635,0.35757734
0.36643500,0.99548877
0.04303440,0.44086606
0.49414885,0.15812543
0.70951126,0.10455378
0.74850838,0.20751699
0.96404982,0.68377942
0.23377153,0.18255347
0.75143716,0.62312120
0.84881759,0.77211452
0.16572074,0.95381032
0.52055542,0.76541471
0.82561554,0.87526548
0.33609583,0.19645499
0.93122392,0.44369882
0.17958451,0.35200028
0.80127616,0.54601950
0.34748905,0.84431056
0.98688557,0.84163790
0.00243599,0.69639683
0.94619168,0.75094437
0.90391382,0.91024150
0.43472379,0.13768535
0.09279496,0.18616095
0.76080655,0.94161255
0.95827547,0.92652729
0.89542287,0.47883089
0.69194200,0.72103842
0.35409637,0.02803782
0.91749340,0.28532030
0.47173665,0.09707791
0.63732057,0.27301281
0.64309741,0.98480962
0.11732337,0.62998298
0.82644752,0.11975936
0.32637981,0.77263920
0.87070374,0.23029363
0.68288069,0.30542753
0.36797898,0.77567566
0.49158848,0.12878553
0.71728821,0.44986395
0.05531281,0.61271108
0.92869484,0.74725481
0.33374950,0.28279121
0.77529263,0.25124290
0.56811151,0.24702928
0.34832081,0.20543208
0.52004209,0.99141823
0.19024170,0.63736546
0.62140121,0.01668922
0.75712483,0.94778102
0.78932841,0.62782857
0.17807465,0.47220911
0.93325609,0.54605362
0.24788476,0.42484457
0.67483915,0.96517297
0.87470852,0.73015197
0.57788405,0.80340336
0.47740678,0.91163355
0.08619457,0.25269941
0.16287645,0.65430607
0.49972869,0.51119726
0.85973815,0.01977079
0.50261549,0.04997985
0.65713625,0.12401669
0.06666907,0.41426108
0.07179771,0.85599748
0.04208964,0.24987235
0.32820659,0.97534574
0.79592598,0.57609135
0.40019031,0.47076513
0.54126432,0.27489883
0.20091709,0.11914837
0.07830219,0.67832387
0.03078192,0.16449675
0.93102328,0.19365836
0.81880283,0.43075197
0.70485562,0.67854098
0.45052276,0.20747111
0.72852083,0.10765901
0.33148780,0.79518990
0.52192009,0.40328551
0.65118738,0.56400973
0.65315787,0.97939397
0.53935547,0.44908385
0.55548532,0.93954578
0.91984897,0.09674964
0.21444461,0.12076607
0.21589801,0.29274680
0.79908994,0.24667992
0.45724355,0.73011322
0.44033829,0.27604638
0.16086519,0.14519391
0.95458737,0.61138795
0.35266502,0.68310820
0.71904696,0.68415282
0.47829810,0.24096705
0.08743833,0.12948548
0.80497679,0.74059620
0.10887946,0.34433226
0.18968004,0.66436478
0.28387804,0.10952902
0.76111442,0.49832266
0.23029508,0.97701243
0.79106946,0.02938502
0.22369235,0.24831301
0.75949824,0.66403064
0.52435940,0.92036344
0.80922455,0.47894676
0.53175139,0.16188957
0.16205496,0.25079835
0.84604239,0.64035307
0.49176540,0.93348072
0.76983855,0.29674219
0.67407691,0.87871801
0.64107444,0.86375695
0.54308278,0.92495249
0.97328597,0.30419720
0.42327514,0.20358105
0.28120962,0.21434460
0.23296608,0.50490197
0.46265761,0.99246432
0.16893261,0.98701701
0.91282776,0.97815715
0.46596377,0.44457914
0.14004672,0.62801874
0.69537749,0.98608910
0.26837180,0.18714289
0.91956982,0.03821035
0.48388507,0.59364673
0.91692836,0.12495952
0.45740369,0.46001114
0.04991200,0.43068966
0.76420834,0.47318715
0.63427071,0.04541796
0.68753175,0.86723679
0.55031993,0.15018936
0.85970111,0.71925254
0.13720637,0.77252887
0.69740969,0.60317015
0.21710801,0.83745641
0.23118889,0.91248550
0.82354551,0.49956069
0.09962839,0.74311533
0.53777104,0.58351346
0.33676206,0.45469940
0.70847298,0.79416575
0.91471054,0.75838498
0.22485541,0.67891888
0.23157213,0.85912612
0.72433683,0.91910388
0.72636291,0.27465677
0.06929324,0.58606402
0.99390930,0.20649962
0.35859288,0.69131900
0.80966977,0.57570089
0.52877540,0.04085865
0.48818639,0.35232092
0.54041934,0.58781478
0.09543625,0.07819038
0.17132824,0.43219831
0.53288978,0.87980122
0.22636407,0.44760032
0.63818620,0.45121947
0.12651919,0.86975833
0.31034559,0.85085603
0.78886222,0.03670850
0.12551280,0.85815546
0.62277252,0.11942210
0.06465508,0.98136540
0.81074109,0.87432484
0.55706629,0.33951650
0.91518350,0.04525268
0.69183742,0.45560284
0.63306746,0.78727367
0.53379322,0.80439569
0.21947198,0.06668300
0.68419691,0.44583605
0.51428332,0.32238311
0.89705552,0.64080252
0.19214144,0.20740111
0.49165855,0.98100366
0.24410961,0.61717134
0.83915912,0.86688213
0.73659344,0.90381420
0.84824753,0.54733453
0.77813904,0.40531382
0.88685103,0.69332254
0.45056650,0.57868845
0.14892537,0.08363395
0.36596211,0.68271859
0.88802965,0.58543409
0.74940159,0.57222655
0.03127014,0.26368492
0.89460966,0.92832566
0.90448743,0.08675111
0.13572677,0.39614598
0.06775477,0.37983638
0.01331732,0.90691389
0.24671850,0.74991076
0.81072808,0.09496603
0.29724529,0.58886712
0.50027985,0.18409633
0.28218966,0.95084634
0.76278478,0.43111503
0.03448030,0.12874689
0.11383362,0.92250994
0.71418098,0.86323522
0.49473649,0.74545112
0.12692013,0.38934616
0.67377678,0.03140757
0.47609727,0.80950355
0.42755354,0.54385204
0.18933993,0.44087086
0.45076592,0.43605843
0.19078162,0.26149401
0.53102446,0.48802691
0.85036113,0.03130430
0.67212324,0.13255079
0.98215065,0.43490802
0.56366582,0.01663094
0.56365491,0.67749945
0.93914088,0.27783589
0.54073467,0.43387738
0.02328702,0.66765480
0.82322354,0.69706380
0.69906236,0.29932080
0.50656735,0.12661591
0.84317284,0.69590728
0.56748677,0.29393876
0.13196571,0.75826839
0.55543277,0.66299017
0.24629530,0.40579390
0.69429447,0.91841855
0.53834469,0.67644512
0.35332656,0.10201052
0.69307606,0.91698147
0.77950996,0.63221695
0.19481736,0.32024463
0.06609432,0.21810438
0.98789943,0.88931786
0.91516818,0.68696179
0.18863867,0.42173554
0.81357770,0.03181151
0.11764282,0.38106447
0.32575027,0.24960853
0.13933286,0.88118304
0.91259870,0.38562816
0.28697695,0.60689317
0.30404671,0.82532164
0.28333829,0.65737327
0.92733216,0.97641436
0.57435474,0.70684212
0.60863130,0.76917211
0.02708675,0.67472563
0.98727649,0.01498618
0.56404349,0.90244467
0.70194797,0.75268215
0.32418021,0.51552567
0.78449366,0.44182302
0.89659014,0.11024393
0.69143155,0.03592300
0.99142697,0.60403025
0.42155116,0.27840392
0.21092342,0.72559787
0.10372556,0.49426171
0.38297114,0.03105772
0.47067606,0.95732588
0.73789984,0.07930736
0.72649799,0.76498659
0.75403299,0.71377448
0.77997276,0.31807648
0.61621915,0.48192073
0.07075864,0.94039936
0.99744641,0.85525230
0.38222238,0.89403655
0.96549623,0.07365393
0.92995954,0.95692320
0.67768418,0.35151071
0.23532712,0.88860760
0.07710857,0.33905268
0.38286930,0.46007971
0.37011039,0.85354536
0.41740560,0.10801023
0.93285273,0.14390359
0.87299681,0.68688572
0.85767807,0.65296958
0.00496220,0.47389722
0.13489031,0.07572084
0.41429658,0.13233672
0.93097313,0.79651897
0.02637326,0.89646936
0.87017290,0.95633281
0.85339256,0.54785708
0.30784351,0.08871968
0.43646468,0.38495208
0.42777235,0.81933398
0.84503180,0.79788275
0.67287934,0.26243739
0.90589297,0.60573207
0.40634098,0.77888979
0.29261779,0.26401905
0.43185936,0.29758000
0.73791627,0.56674967
0.37330083,0.15221285
0.69908639,0.30427396
0.94873182,0.72545965
0.20074332,0.81890472
0.68179246,0.05413588
0.36676181,0.98963597
0.14285556,0.80322648
0.37458805,0.57062791
0.62256046,0.21961985
0.36851066,0.29543981
0.48205724,0.27440363
0.90117188,0.88839822
0.05329342,0.19378967
0.15241727,0.48515278
0.49136967,0.89033354
0.05190246,0.86467050
0.04254639,0.75098885
0.16894447,0.99127821
0.47644850,0.36968779
0.81018294,0.15824096
0.42382367,0.17694474
0.14787693,0.56667923
0.98017123,0.52246498
0.13730714,0.60273169
