x,y
0.09249322,0.63348536
0.70388051,0.43128513
0.06525245,0.72952618
0.22552021,0.85497410
0.74862772,0.38232964
0.85551827,0.28689423
0.40564296,0.42865351
0.60227186,0.77347293
0.58933222,0.32842732
0.78681237,0.56542459
0.26655717,0.23376264
0.51414328,0.46791402
0.75853364,0.79496972
0.48270902,0.24497966
0.50900305,0.55956179
0.88825499,0.20761126
0.97552815,0.95267155
0.93944389,0.19961707
0.77311198,0.66452140
0.59456019,0.65574886
0.95676009,0.01241779
0.06176718,0.63123880
0.01290229,0.67826786
0.40422772,0.58557842
0.01063786,0.19272531
0.16307827,0.25909276
0.41843912,0.67293334
0.71948385,0.17711699
0.48968779,0.20465125
0.77227058,0.29891525
0.20043428,0.77277767
0.24630694,0.15892059
0.95926462,0.00698213
0.82005566,0.55656180
0.66104798,0.76882940
0.56574261,0.73444657
0.43213061,0.57400307
0.40083622,0.82363253
0.16706433,0.40709103
0.01111199,0.34246053
0.67182376,0.40879390
0.00374603,0.41332940
0.60446169,0.50490827
0.60308253,0.02901622
0.47579914,0.41163523
0.30210018,0.69244642
0.13971036,0.55154923
0.81281603,0.09849649
0.58058181,0.64112374
0.66712523,0.22610393
0.42486767,0.22292715
0.94769951,0.87236243
0.80740162,0.36008357
0.67996122,0.98225182
0.77235493,0.69512518
0.31106292,0.45038224
0.10989460,0.32492502
0.84073229,0.70149885
0.79495978,0.44253244
0.70701639,0.29972343
0.83116793,0.02844654
0.96699234,0.98858057
0.56952369,0.77353687
0.08985327,0.12852712
0.40068007,0.73213535
0.37973528,0.81461373
0.99384634,0.36518155
0.67854603,0.78199272
0.68797053,0.39297112
0.77171390,0.48243972
0.03758045,0.05895690
0.90050414,0.16201540
0.39358576,0.76653360
0.84983135,0.20371523
0.21305125,0.56402931
0.47930447,0.05323370
0.56996430,0.42560852
0.02709747,0.16247161
0.21410519,0.11889133
0.29359348,0.60380598
0.86192924,0.65562978
0.43633299,0.85608918
0.64953028,0.71556104
0.46434270,0.41182519
0.16802140,0.51956120
0.49275091,0.06585114
0.65276706,0.88876653
0.83622017,0.50029207
0.08515065,0.03611007
0.05102707,0.56787899
0.08595735,0.61174245
0.76745598,0.20827283
0.22281309,0.04557943
0.80895357,0.07396259
0.72373719,0.25562889
0.92937278,0.74644536
0.35436335,0.57621474
0.41800119,0.81798787
0.99143999,0.59792725
0.31091193,0.50241493
0.65739147,0.96184100
0.36273142,0.50520030
0.44327176,0.43882469
0.54113191,0.51292085
0.01505603,0.58619889
0.13068173,0.00992667
0.72992487,0.90784008
0.23025292,0.96496662
0.95174874,0.06111926
0.03160948,0.69662222
0.28620881,0.96579520
0.40895921,0.63897792
0.53588532,0.83507398
0.43927822,0.50004988
0.40898300,0.76451486
0.00751622,0.10677961
0.71786913,0.34364626
0.56398610,0.13848892
0.80612970,0.10329028
0.67543972,0.81917463
0.72820726,0.76607307
0.85360672,0.43684284
0.70025916,0.07730080
0.39887009,0.65733265
0.11906613,0.45073866
0.33949383,0.40516820
0.40346184,0.76702245
0.04184711,0.94854380
0.57141344,0.51111192
0.47067247,0.98509765
0.25931548,0.46105848
0.05877089,0.97198263
0.82843632,0.61385717
0.14232551,0.65717569
0.73187500,0.83188132
0.48375175,0.45663661
0.61188669,0.31545161
0.89021439,0.32186755
0.40921812,0.32528890
0.96815374,0.54117247
0.73956405,0.30315507
0.95355920,0.14256142
0.04410061,0.98048679
0.08637305,0.60227394
0.49653164,0.54969890
0.59991048,0.73722548
0.00723421,0.64924886
0.71303173,0.84546211
0.27743836,0.84967966
0.68631130,0.98450648
0.45205136,0.29546592
0.31507805,0.30989444
0.61042775,0.69989128
0.64221107,0.55239843
0.27621470,0.38708942
0.87737262,0.22601900
0.50165625,0.93029401
0.21585995,0.58032720
0.54892421,0.72045761
0.13056834,0.13609792
0.45038046,0.13785499
0.80210060,0.17496343
0.98705205,0.09106560
0.04659683,0.48274270
0.08508692,0.74747329
0.46757351,0.53763005
0.02829750,0.76101707
0.87255825,0.61750401
0.51629612,0.51697440
0.19676011,0.76768682
0.87718922,0.08468139
0.01544466,0.37424083
0.01774097,0.24401112
0.97849276,0.55204819
0.93911764,0.08928294
0.70016129,0.39895261
0.23981674,0.50830069
0.58541885,0.25201975
0.58892285,0.63685625
0.72224664,0.66346688
0.36892382,0.17201162
0.21514806,0.39726874
0.98447170,0.09862143
0.02394658,0.52393704
0.58247563,0.23467519
0.29727865,0.44965966
0.32283942,0.31532968
0.85851032,0.32433199
0.54002792,0.80846852
0.88724557,0.49380953
0.92606418,0.59452628
0.88064365,0.15488939
0.09366875,0.47667820
0.38874971,0.67219326
0.10207819,0.11167159
0.35260138,0.48786398
0.31281650,0.56675706
0.86422334,0.28671191
0.63545576,0.88990547
0.81805603,0.21097432
0.11287660,0.09227281
0.67359624,0.41393724
0.40005798,0.51453447
0.75629640,0.93694329
0.34910964,0.66464940
0.41523145,0.27075444
0.24294882,0.27351497
0.43705474,0.31200264
0.75793760,0.80255298
0.02320917,0.85372761
0.94880081,0.34985603
0.31901779,0.26790779
0.93955999,0.17672431
0.56290551,0.57199158
0.05941104,0.37526864
0.78094714,0.16121044
0.46029621,0.49359988
0.60400366,0.86514393
0.99864993,0.38341691
0.78844009,0.32113733
0.02384203,0.22284004
0.60293338,0.25724199
0.50354664,0.04753561
0.59140842,0.25654816
0.86979258,0.58344053
0.11750001,0.81431316
0.97842815,0.46186736
0.10021069,0.91990965
0.61575893,0.64684064
0.48900389,0.65522146
0.01607774,0.24486714
0.85145761,0.49965073
0.72849440,0.48157958
0.33272814,0.71660137
0.82776133,0.13688188
0.04690389,0.82306281
0.35283977,0.63963048
0.09839420,0.86607691
0.69382540,0.67954942
0.10587064,0.58725468
0.27642022,0.22290085
0.40221137,0.26628651
0.66388845,0.49378878
0.16883651,0.29335988
0.15353826,0.62809740
0.97481736,0.17273870
0.91579142,0.81501324
0.64198994,0.62143156
0.28573624,0.98718408
0.34343014,0.11158932
0.12388631,0.38577164
0.94510092,0.47378787
0.04417130,0.04495692
0.33711247,0.74256820
0.71329775,0.47248986
0.31361467,0.97749630
0.67835376,0.70139071
0.24856633,0.37015891
0.19824810,0.41997897
0.64988960,0.34580892
0.04724324,0.62210014
0.49340236,0.95104090
0.44698193,0.12093704
0.60332048,0.76370621
0.13011038,0.94050540
0.83421573,0.26218708
0.35708465,0.79994766
0.73472276,0.40167915
0.81881177,0.08583974
0.14325264,0.53941093
0.54281835,0.46407022
0.52582748,0.24372030
0.16069335,0.77069004
0.59141432,0.37064043
0.17179666,0.24739801
0.69872782,0.22874536
0.84601088,0.20499696
0.19407456,0.29661152
0.33952248,0.80225873
0.02171097,0.44405512
0.75614567,0.86561326
0.71162956,0.09904116
0.65524335,0.43221716
0.51848628,0.46046550
0.53018756,0.69496765
0.01816463,0.06638650
0.13060623,0.54678366
0.29817801,0.29449880
0.30638593,0.87398602
0.66224104,0.47814270
0.11089624,0.35158858
0.71722248,0.94088217
0.53309903,0.91667433
0.26189992,0.87251954
0.71269210,0.30781142
0.32225438,0.47169718
0.15153760,0.03281687
0.59406810,0.82898560
0.47623626,0.14145864
0.28483608,0.01309094
0.79429329,0.31932754
0.08342972,0.92546415
0.83499283,0.35958425
0.22019911,0.15358491
0.25920005,0.87510219
0.63156134,0.38495429
0.21540901,0.32861567
0.32300341,0.75327631
0.25608087,0.59333015
0.62512956,0.99422306
0.87251423,0.95237051
0.44161074,0.02456625
0.96126787,0.06665858
0.84283278,0.46022142
0.15223320,0.15300296
0.45592794,0.93454350
0.43466958,0.54278980
0.85942602,0.24844171
0.90896539,0.06997061
0.39904116,0.14594432
0.93406529,0.02375422
0.52626173,0.14176357
0.37538633,0.86673507
0.90198234,0.62765991
0.44616847,0.51083572
0.59624016,0.31120679
0.45449583,0.03780322
0.34673452,0.41839360
0.06952973,0.19932489
0.85726783,0.20257902
0.31323617,0.32192738
0.15628943,0.75465836
0.84055344,0.02713018
0.01356815,0.71709124
0.07534059,0.41512668
0.91368427,0.01217359
0.44721182,0.48393417
0.16288017,0.82125081
0.30121113,0.03897703
0.45006534,0.74073447
0.57197440,0.02079368
0.06206229,0.04301897
0.08815640,0.39771430
0.45423393,0.17305869
0.60236411,0.29002759
0.39944907,0.91936704
0.63669754,0.56276023
0.66750603,0.46667216
0.57545396,0.68712547
0.22276981,0.67699120
0.10568349,0.13679896
0.67220043,0.51113306
0.58040007,0.83310195
0.36349345,0.90140238
0.89594311,0.81129458
0.62499080,0.47189172
0.83986430,0.70407811
0.50638774,0.92068516
0.09984989,0.94632326
0.11370684,0.70883159
0.28412344,0.49938157
0.62181428,0.89830583
0.05689442,0.31222404
0.39407196,0.64203221
0.98239449,0.61874140
0.28714294,0.07160166
0.76529584,0.93818821
0.62097329,0.32627350
0.79042397,0.98511859
0.24730711,0.67336913
0.79402554,0.87981274
0.14228458,0.65850144
0.57135099,0.65017154
0.58991053,0.69568325
0.62129400,0.68293045
0.37741488,0.90284565
0.83130100,0.25124822
0.30984853,0.19291248
0.89225884,0.26808517
0.83989039,0.19187606
0.35752975,0.61311237
0.12658682,0.97813297
0.95886715,0.92267950
0.96857241,0.19957872
0.58284546,0.78428083
0.06892068,0.72852720
0.41956874,0.64886848
0.30849310,0.01392093
0.70038902,0.67855508
0.91349334,0.90705228
0.69564989,0.72826171
0.17600834,0.99189568
0.93719264,0.05629233
0.25728790,0.78096990
0.24002562,0.60129095
0.36231222,0.36163005
0.60014506,0.32028424
0.28708456,0.55808555
0.50087832,0.85801787
0.34174588,0.59186581
0.60134146,0.76363296
0.20108464,0.00831935
0.76795232,0.54202994
0.01280481,0.47429794
0.19341049,0.90169899
0.40060650,0.90332350
0.65309051,0.56804502
0.87894761,0.58957666
0.61988386,0.14254364
0.35522115,0.84513308
0.75577647,0.70924330
0.22729216,0.36527112
0.03395057,0.51531984
0.92969137,0.52669775
0.39119639,0.26531869
0.03476621,0.28136521
0.01434361,0.78626651
0.95114880,0.69244936
0.89084589,0.58431582
0.24317826,0.78769480
0.18857447,0.88841580
0.90567714,0.52104419
0.73125291,0.67682946
0.25137940,0.96176307
0.01672155,0.27352961
0.48962003,0.93101057
0.81139172,0.90197006
0.21610752,0.89102629
0.88670610,0.25258611
0.21612247,0.89831224
0.05269485,0.03723590
0.93902559,0.32597381
0.02325589,0.90971490
0.02817025,0.90092530
0.47461696,0.25562553
0.67191642,0.67254509
0.14116106,0.59792601
0.19978036,0.89141738
0.23652276,0.44701954
0.84600858,0.27153312
0.72871845,0.34438508
0.20800773,0.54828688
0.22741612,0.42364008
0.46105689,0.12160982
0.66400421,0.67776993
0.02613409,0.73029723
0.68978281,0.98578998
0.05298908,0.71350836
0.85133407,0.10469419
0.64714049,0.33953561
0.35650784,0.31305375
0.99314247,0.47436106
0.90065047,0.15566997
0.39008286,0.15573524
0.63208258,0.22895888
0.39441753,0.35323866
0.57572006,0.59981206
0.89691120,0.78969910
0.02254051,0.35083870
0.91325840,0.68967832
0.02314746,0.92123098
0.39924378,0.73361446
0.89255216,0.44624657
0.43796898,0.73252585
0.54539220,0.07155647
0.04983727,0.88126049
0.38416637,0.05414214
0.41156893,0.30558999
0.23190256,0.79139998
0.44199006,0.86250162
0.04174325,0.83859359
0.22078618,0.60370283
0.44283285,0.12726582
0.39259948,0.49185778
0.47166548,0.27471085
0.17191809,0.51671315
0.23325036,0.59151165
0.21974322,0.11296279
0.03539473,0.64745043
0.85768876,0.59869899
0.73882167,0.90755009
0.50268696,0.11361712
0.95450578,0.90558103
0.41180488,0.18150434
0.71990770,0.85053234
0.04639349,0.76733988
0.69420253,0.24974624
0.35111425,0.15753159
0.37287705,0.77444463
0.63040875,0.86511658
0.06157161,0.78092547
0.35135548,0.31509731
0.36948870,0.56215734
0.42462450,0.42019534
0.23281090,0.28354874
0.00567036,0.95861467
0.20183930,0.50885381
0.08262061,0.16279106
0.41061322,0.50143891
0.33875342,0.12141585
0.34422043,0.37830137
0.88017186,0.03109719
0.64832658,0.24979843
0.17945834,0.01505967
0.99499984,0.78801815
0.86974616,0.04339855
0.60819393,0.23200598
0.36339342,0.97138074
0.78820034,0.77655595
0.38656606,0.01377109
0.08233119,0.40047040
0.97264382,0.28120352
0.89659375,0.03461755
0.44451557,0.31375904
0.56968991,0.77828999
0.44172788,0.89802771
0.16441590,0.33393062
0.94033330,0.77463897
0.55718584,0.14775367
0.82194611,0.53797212
0.92565873,0.67987489
0.61275713,0.51471543
0.91679391,0.96986652
0.49953528,0.69604420
0.77616847,0.88767225
0.72200550,0.83652716
0.28233777,0.71220104
0.11467015,0.18746686
0.76191374,0.55172527
0.49013849,0.33287505
0.33845471,0.92640079
0.23351399,0.49660663
0.24976611,0.17002765
0.29561309,0.81406045
0.29763893,0.11094424
0.36313763,0.22355314
0.82125147,0.94340323
0.73715031,0.71270001
0.94804531,0.25436475
0.43903964,0.70969222
0.13478694,0.14855949
0.56271344,0.42017964
0.85969445,0.67395007
0.60005623,0.61757913
0.23256931,0.07887239
0.95721184,0.58569061
0.02606108,0.19135694
0.06189464,0.27560458
0.35257312,0.38354284
0.07877914,0.64916591
0.51106694,0.47169760
0.86150970,0.33530622
0.42181153,0.58098763
0.05836380,0.37837058
0.84734560,0.50675043
0.09007061,0.96738937
0.66244857,0.62428218
0.41125725,0.52607046
0.31016764,0.04521550
0.15575121,0.55390759
0.09750819,0.12410376
0.10976098,0.11936108
0.28368888,0.17189543
0.40339646,0.66684529
0.54916336,0.47463069
0.29047404,0.03992535
0.90409237,0.13873026
0.38054871,0.33142912
0.76264375,0.41323780
0.69176074,0.60507027
0.93231594,0.78786249
0.58812189,0.58529815
0.11405825,0.74594985
0.01710204,0.27083907
0.27321630,0.12228582
0.38785211,0.38993672
0.22772508,0.70395287
0.56080124,0.61186697
0.32906175,0.10495624
0.07981400,0.61808594
0.77890465,0.55763666
0.32058394,0.54262076
0.98817277,0.03751050
0.13872680,0.92358854
0.80801119,0.74226966
0.51863027,0.22396078
0.73857885,0.62856193
0.95988074,0.72470843
0.90774670,0.24943155
0.86397568,0.29755195
0.62565297,0.08002435
0.99135331,0.19307743
0.69355124,0.30954109
0.31269047,0.77147849
0.95345150,0.46737343
0.76594538,0.72336435
0.01981671,0.08537691
0.11524094,0.42772445
0.91366501,0.91277383
0.16824015,0.43827661
0.15348242,0.90827895
0.07141886,0.11390166
0.64154669,0.98190014
0.35562647,0.48538315
0.28046564,0.98537550
0.57991551,0.27161850
0.16464169,0.27487289
0.58673515,0.46577821
0.04738173,0.53470136
0.95060358,0.81900620
0.26591453,0.97577502
0.91413680,0.51127482
0.98298668,0.03374291
0.95278477,0.89830631
0.96307329,0.12202762
0.34090261,0.12574669
0.00615155,0.39459687
0.22174350,0.65118263
0.37521927,0.54053948
0.14689696,0.66257296
0.54216098,0.72338581
0.92174270,0.70592692
0.99979422,0.50656181
0.18536036,0.03945292
0.04159311,0.16389045
0.86914134,0.29043668
0.10981608,0.78694743
0.84159239,0.08887762
0.81665589,0.79071076
0.99345446,0.75720708
0.90340207,0.33376685
0.88428488,0.91304494
0.73467853,0.09260213
0.56125186,0.13486073
0.65539836,0.69079336
0.77758272,0.20905660
0.43896130,0.70162515
0.93236201,0.42243786
0.18780326,0.11668865
0.47393147,0.23945011
0.24968631,0.35034990
0.52490400,0.35024456
0.13035096,0.36159828
0.45630515,0.94798768
0.14887354,0.45630611
0.73073603,0.05504741
0.76411668,0.61814853
0.97382924,0.48843668
0.70104929,0.52231993
0.61269301,0.37389227
0.24722992,0.39073110
0.58200700,0.69729245
0.06960114,0.48793239
0.12094674,0.25054320
0.61209137,0.57162109
0.49880076,0.85520014
0.93395102,0.02988010
0.21728007,0.04926833
0.38620115,0.65456688
0.02330882,0.55378742
0.10334484,0.75245077
0.59935031,0.89094595
0.36506576,0.56692719
0.37025672,0.05134997
0.10426065,0.97268004
0.42656271,0.35236041
0.36922545,0.97819111
0.04168179,0.46576738
0.49493871,0.17938317
0.70823099,0.10074454
0.74550674,0.21630390
0.96480776,0.70297526
0.23473652,0.19138938
0.75575973,0.62766238
0.85167306,0.77949961
0.16801237,0.96682925
0.52111341,0.78028464
0.82647940,0.89254969
0.33654223,0.22715782
0.93229421,0.44645895
0.16768585,0.37914189
0.78829344,0.55324900
0.34742663,0.85847222
0.98773789,0.83345650
0.94767226,0.72222821
0.89861419,0.93585154
0.43249836,0.11085959
0.10086343,0.17016489
0.76809467,0.93569569
0.95789277,0.92115068
0.89233590,0.47669970
0.69873741,0.71654315
0.35514551,0.03180759
0.90541614,0.29478247
0.46938701,0.10870581
0.63325465,0.27342304
0.64321322,0.98071589
0.12297050,0.63661719
0.82092074,0.11229126
0.33017341,0.77252370
0.86823003,0.23652855
0.68907851,0.32367968
0.36374264,0.78134137
0.48849092,0.10641500
0.71318775,0.45116329
0.04821396,0.60474250
0.93236210,0.75649623
0.32476396,0.26458220
0.77649711,0.22858590
0.56061277,0.27416636
0.33990917,0.20652043
0.51906102,0.98067864
0.19303955,0.63903061
0.75080364,0.93315963
0.80255329,0.61584134
0.18672006,0.47076584
0.93976207,0.52707632
0.23757374,0.44336560
0.67030002,0.97914427
0.87863667,0.71105700
0.58428514,0.81239188
0.47746536,0.91517242
0.09450638,0.24585704
0.15922920,0.64633876
0.49584658,0.51105003
0.86098657,0.01761281
0.50226076,0.07009551
0.66093912,0.09902450
0.06398640,0.41796529
0.07595228,0.85235300
0.04277644,0.27187231
0.33017149,0.98332765
0.79313504,0.56522604
0.40679149,0.46243995
0.53850672,0.29122215
0.20994903,0.11825708
0.07642692,0.69105017
0.02784095,0.17058812
0.92937685,0.18718781
0.82205245,0.42693062
0.71420851,0.67978607
0.46013103,0.19996651
0.72506513,0.09118685
0.33848909,0.78984399
0.51281291,0.40117514
0.64359123,0.55295876
0.64911370,0.99531584
0.53412785,0.46199608
0.55350795,0.93297966
0.92568380,0.11491219
0.22234749,0.12793297
0.21880651,0.29781583
0.80304722,0.25659877
0.44970771,0.72589036
0.42971760,0.27533083
0.16164751,0.15202442
0.95879918,0.60736440
0.34839538,0.69499849
0.72284868,0.66098195
0.47691585,0.23770338
0.09732583,0.13703947
0.80325093,0.74520455
0.11426980,0.33694855
0.20068828,0.66289719
0.28229811,0.10163665
0.76379240,0.50413001
0.23400490,0.96097865
0.79142001,0.05855277
0.22524638,0.26034979
0.76547620,0.67136400
0.52488789,0.90726410
0.81889010,0.50079752
0.53690223,0.14537935
0.16355138,0.26317976
0.85016995,0.65063848
0.48341250,0.93851839
0.77297431,0.32154528
0.67393532,0.87003327
0.64404220,0.86092356
0.53502185,0.93842203
0.97299567,0.30073985
0.41098590,0.22212984
0.26941317,0.21449788
0.24005269,0.50929592
0.47153364,0.99512574
0.91265259,0.97404834
0.47610859,0.42701834
0.14379911,0.62712182
0.68930573,0.97578900
0.26812720,0.18108124
0.92146485,0.03543826
0.47938165,0.60803032
0.91634562,0.11112035
0.45802376,0.48840199
0.05376416,0.44151410
0.76218174,0.48209443
0.62602000,0.02086034
0.68715597,0.85432655
0.55425446,0.14143998
0.86760158,0.70081618
0.14311113,0.76184213
0.69239162,0.61329409
0.21780899,0.84429222
0.22287969,0.92905857
0.81815979,0.50817620
0.09983296,0.72438860
0.53610841,0.56276634
0.33902481,0.45908598
0.69863846,0.77137280
0.91582151,0.75342908
0.22406800,0.68662980
0.22915268,0.84653083
0.72159816,0.90211581
0.72016070,0.26764640
0.07899827,0.58030968
0.99573061,0.19552407
0.34801645,0.69332711
0.80532912,0.56101228
0.53631297,0.03923406
0.49294018,0.38770054
0.53921571,0.57021067
0.09009741,0.06102472
0.16798774,0.45450806
0.53177815,0.87686369
0.22217078,0.43759867
0.63902883,0.42876775
0.13760291,0.89581627
0.31632679,0.84171862
0.79649016,0.04615597
0.13105368,0.87148789
0.62824977,0.10782760
0.06959783,0.97861746
0.81090654,0.86583012
0.55409167,0.32877403
0.92313577,0.01970060
0.68969228,0.44247445
0.62780498,0.77856371
0.54167560,0.79288827
0.21291190,0.05360988
0.69041893,0.42895263
0.51705341,0.33004474
0.90132147,0.62543703
0.18562927,0.20301897
0.50185739,0.95379310
0.25013574,0.62652067
0.83760787,0.86564060
0.73169537,0.88229294
0.84265174,0.54550297
0.77013265,0.39388780
0.88582142,0.68318725
0.44777526,0.60075157
0.15161990,0.07349966
0.37530338,0.67916087
0.89137296,0.56238705
0.74674926,0.56613990
0.03529796,0.25397931
0.89923965,0.93906007
0.90645899,0.11204564
0.13426768,0.41657198
0.07098836,0.40125400
0.00522745,0.90111973
0.24278894,0.76744091
0.81180192,0.10115265
0.29952473,0.58153573
0.50218409,0.17722088
0.28720299,0.95862885
0.76485984,0.44038468
0.02953958,0.12728772
0.11211840,0.92851644
0.71637850,0.86231631
0.49870443,0.73101447
0.13467033,0.40084098
0.67629589,0.04571195
0.47081301,0.84215359
0.42144570,0.54872537
0.19096699,0.43537658
0.44639759,0.42030218
0.19159597,0.26325776
0.53119661,0.48576138
0.85213408,0.02649529
0.68046685,0.13951647
0.98734005,0.43095470
0.55815996,0.04725265
0.55748992,0.66944671
0.93379217,0.27791721
0.54114601,0.42042544
0.02154488,0.65805864
0.82644069,0.68900621
0.68894566,0.30415304
0.50440433,0.11605453
0.84305507,0.70456739
0.56506451,0.31272350
0.12512725,0.74424861
0.55965217,0.67632441
0.23578118,0.39077475
0.68570456,0.92299224
0.54712331,0.65794384
0.34957472,0.10019238
0.69392424,0.92218937
0.77956162,0.61096559
0.20093305,0.31140212
0.06421301,0.21903825
0.99252396,0.90265745
0.91631869,0.68323135
0.18390740,0.42920426
0.81186097,0.02968890
0.12009435,0.40071698
0.31241512,0.24864122
0.14558595,0.88839366
0.90554547,0.38497558
0.28785353,0.61778533
0.30161515,0.83945963
0.28429464,0.67191476
0.92826010,0.99092566
0.57025450,0.71929111
0.60993528,0.76421071
0.02452934,0.66328229
0.98966548,0.01015398
0.56880199,0.92129341
0.70252291,0.74275023
0.33870719,0.54267120
0.79167185,0.43426932
0.89530936,0.12485153
0.68402314,0.03835378
0.98815426,0.59787616
0.43426244,0.24241360
0.21681864,0.70129717
0.09898463,0.48139066
0.38306746,0.03152525
0.47533217,0.97731607
0.73906644,0.06420758
0.72850950,0.77150958
0.75541574,0.71477572
0.77664908,0.30342960
0.62015915,0.44504889
0.07292712,0.93656680
0.99755588,0.84861897
0.38966788,0.90110828
0.95668594,0.06374665
0.92976055,0.95671570
0.67525963,0.35279141
0.23284799,0.86728430
0.07990058,0.35100253
0.38919156,0.47730052
0.37107735,0.85099128
0.42028999,0.08334413
0.93779118,0.14614336
0.86173957,0.69268872
0.85497447,0.64651726
0.01342465,0.46698821
0.13756065,0.07229816
0.42199996,0.10928624
0.93095073,0.78439114
0.03198176,0.88438763
0.87335886,0.95985657
0.84447687,0.53976061
0.30576530,0.09023262
0.42869677,0.37673656
0.42915747,0.80571986
0.85263391,0.79376292
0.67841206,0.23865366
0.90637860,0.58190999
0.40172339,0.78196075
0.30541016,0.27571609
0.43450682,0.30071702
0.73583149,0.57004416
0.37718657,0.15625933
0.70318399,0.30393230
0.94949928,0.71972492
0.20777397,0.81878826
0.68490807,0.05942326
0.35947663,0.98222947
0.14957569,0.81559377
0.38033924,0.58089103
0.61806173,0.24300310
0.37496798,0.28802477
0.48589705,0.26176101
0.90867703,0.87645378
0.05346475,0.21453346
0.15631831,0.50219977
0.48092199,0.90487418
0.05603904,0.85826566
0.03798124,0.76157432
0.48291783,0.37937323
0.80967944,0.17178165
0.42728269,0.18057374
0.14183059,0.59039780
0.97828333,0.53224441
0.14031838,0.60661731
0.73038904,0.50454025
0.90000482,0.19837155
0.78540690,0.78783822
0.10135282,0.83938928
0.98434482,0.30430727
0.31754329,0.48332620
0.16005999,0.37244617
0.34193287,0.17124984
0.12237510,0.52034391
0.17568589,0.60622116
0.75837554,0.30201280
0.17230039,0.89873651
0.88485197,0.15105138
0.42455961,0.00502369
0.76883412,0.17380324
0.52625827,0.66692477
0.38976545,0.28917107
0.46291591,0.50908227
0.13515364,0.44762044
0.76812539,0.46189163
